user_id,date,last_touch_marketing_channel
4168-7905-MKRY,12/14/17,Email
4170-3475-OEKK,9/16/17,Paid Social
4181-2654-NSCM,8/26/17,Direct Load
4181-8008-FZMC,12/13/17,Direct Load
4182-1885-DELN,7/15/17,Email
4200-5875-BAFP,9/19/17,Email
4214-7267-QNAP,12/20/17,Paid Social
4214-8568-DUKO,9/19/17,Email
4227-7794-CHGE,8/2/17,Email
4238-4354-HBXU,10/10/17,Organic Search
4241-4844-AEMM,12/5/17,Email
4241-6001-GPDC,12/30/17,Email
4242-1584-ALPV,8/17/17,Organic Search
4248-1974-EMZN,9/12/17,Email
4272-3956-UHUM,12/22/17,Paid Social
4275-4797-YNQQ,7/17/17,Organic Search
4276-7427-JFVD,12/14/17,Email
4279-1053-AZZH,8/5/17,Organic Search
4302-3501-DPTA,11/18/17,Email
4304-4429-DKCO,12/15/17,Push
4311-6695-BQRK,11/3/17,Organic Search
4317-4604-FLER,12/6/17,Paid Social
4318-0919-DIQH,9/23/17,Organic Search
4323-6320-ENDJ,12/26/17,Organic Search
4326-7727-DQRM,11/17/17,Paid Social
4327-2017-XCRF,9/10/17,Organic Search
4341-7547-YPQT,12/13/17,Email
4349-0740-HNCZ,9/8/17,Paid Social
4356-0283-YQBX,7/22/17,Push
4356-5100-UVJA,8/12/17,Organic Search
4365-3278-HFGA,12/7/17,Organic Search
4376-2670-FMPZ,11/27/17,Organic Search
4379-3740-PIYP,11/19/17,Organic Search
4389-9077-ROJK,11/26/17,Direct Load
4398-9120-AAUP,9/13/17,Direct Load
4405-1481-VAWP,7/11/17,Push
4405-1955-FVAD,8/31/17,Direct Load
4426-2017-XOEA,10/3/17,Organic Search
4429-9103-BMHG,9/6/17,Organic Search
4446-8193-VBSY,10/24/17,Organic Search
4448-1779-APOW,11/15/17,Direct Load
4450-2818-EHXE,12/20/17,Push
4451-0863-CYKG,7/11/17,Email
4455-3682-MXKR,11/25/17,Organic Search
4459-9392-NAXA,8/1/17,Email
4461-1831-EMSQ,11/30/17,Direct Load
4478-0637-HDYT,9/10/17,Paid Social
4484-7150-SNHX,10/25/17,Email
4485-5731-ZREE,11/12/17,Push
4488-4225-XBVO,12/6/17,Organic Search
4493-7572-SQKZ,9/24/17,Email
4501-8037-JAFH,12/30/17,Organic Search
4503-1264-WHJG,7/3/17,Push
4524-5743-JJZR,10/14/17,Email
4524-8146-NUBM,12/14/17,Email
4524-8927-MGLI,10/23/17,Organic Search
4540-9679-XUOV,7/31/17,Email
4541-4972-WBAZ,8/10/17,Direct Load
4545-7517-TVGT,12/11/17,Paid Social
4545-7885-UQOJ,9/15/17,Email
4552-9897-ACFA,10/5/17,Direct Load
4559-0489-RMUR,7/2/17,Direct Load
4564-5046-DZCJ,8/13/17,Organic Search
4582-1411-DKSF,12/12/17,Organic Search
4595-0384-LIFL,8/10/17,Push
4599-3259-LHSB,9/5/17,Paid Social
4601-5320-LOJF,12/22/17,Push
4603-2363-EVVW,10/24/17,Paid Social
4625-7310-NAGV,10/28/17,Push
4628-0213-TEUY,7/11/17,Organic Search
4628-2677-VPJR,9/11/17,Paid Social
4639-8753-DUEZ,10/9/17,Push
4640-8758-CRGT,7/21/17,Direct Load
4648-3168-KLKT,10/31/17,Push
4652-1908-XJTD,11/11/17,Organic Search
4658-2603-FHSL,7/7/17,Email
4661-8041-LCZK,11/4/17,Push
4670-2919-NKDB,11/24/17,Direct Load
4672-5254-UOGV,10/9/17,Organic Search
4682-0881-UBID,12/21/17,Organic Search
4686-5684-GCZZ,11/13/17,Direct Load
4701-1364-TZCO,10/19/17,Organic Search
4704-1836-GAHV,11/15/17,Organic Search
4716-4102-FPDK,9/13/17,Organic Search
4722-2985-GVCH,9/28/17,Email
4722-5990-RZBF,8/8/17,Email
4726-2705-IBJH,10/5/17,Organic Search
4727-9532-DJRW,7/12/17,Push
4734-5511-MOND,8/17/17,Organic Search
4740-8620-WYXA,11/9/17,Organic Search
4755-9334-BULL,11/28/17,Paid Social
4758-1965-JSGK,10/24/17,Organic Search
4766-1753-XTLF,9/12/17,Email
4792-2973-WPPB,11/2/17,Organic Search
4795-3326-KPUQ,12/28/17,Paid Social
4800-7986-GGIX,10/24/17,Email
4802-9964-JMBS,10/31/17,Email
4817-0983-QXWD,12/17/17,Display
4825-1035-ZDQB,12/29/17,Push
4856-6236-RZLX,12/7/17,Direct Load
4866-8455-EUDZ,8/27/17,Email
4876-3681-HXXG,7/2/17,Organic Search
4880-5561-EDLR,7/10/17,Email
4889-9120-XEWI,9/21/17,Push
4898-5033-KFUP,12/8/17,Email
4904-8421-EYNZ,9/6/17,Email
4909-6689-FBZH,8/25/17,Organic Search
4917-6117-SXPI,7/21/17,Organic Search
4924-2668-DFAF,7/4/17,Organic Search
4926-6049-WNXI,12/10/17,Paid Social
4935-2929-SGTU,11/15/17,Email
4942-8793-RBFE,11/18/17,Organic Search
4949-1656-IVPM,9/26/17,Paid Social
4962-5927-HMMA,9/6/17,Push
4965-3942-AHEX,11/3/17,Paid Social
4975-7465-HWXD,9/20/17,Direct Load
4979-7915-WECA,11/10/17,Email
4984-0083-MRNE,11/24/17,Organic Search
4988-1783-CGWM,9/16/17,Paid Social
4989-8230-TZNJ,11/8/17,Organic Search
4990-7031-UXVK,9/4/17,Email
5010-8181-TKZZ,11/7/17,Direct Load
5017-6643-QMYT,10/9/17,Organic Search
5023-0768-NCFV,7/23/17,Push
5028-6356-BTLZ,11/27/17,Email
5033-3346-HIDO,11/15/17,Email
5038-2076-PGTJ,8/3/17,Direct Load
5046-5627-EMXR,7/9/17,Push
5060-3875-GDHS,9/28/17,Paid Social
5062-0264-EYXZ,10/19/17,Push
5068-8947-ZXPZ,12/12/17,Push
5072-4597-FOGM,11/23/17,Email
5080-2575-LDYH,7/17/17,Direct Load
5097-4376-IOHN,11/17/17,Push
5099-9054-GHDQ,12/13/17,Organic Search
5113-5480-MXWJ,11/16/17,Organic Search
5114-4679-PWDY,12/4/17,Paid Social
5117-5683-STMO,11/9/17,Email
5130-8348-DBXF,9/5/17,Push
5134-1503-OIVY,11/5/17,Email
5137-1311-TENI,10/15/17,Push
5164-3788-KYLC,11/13/17,Email
5174-8655-HSVA,11/8/17,Organic Search
5184-6417-MHOD,8/16/17,Direct Load
5186-5981-CAID,10/17/17,Email
5188-8515-HTTH,11/29/17,Organic Search
5196-2244-JSLJ,11/10/17,Email
5200-1676-NDSO,12/6/17,Organic Search
5202-5338-MUBL,10/15/17,Push
5213-6073-EGMZ,10/17/17,Organic Search
5220-2405-TQUU,12/15/17,Paid Social
5228-1757-VZMN,12/24/17,Organic Search
5228-2780-JSON,10/3/17,Paid Social
5237-9571-BNYR,12/4/17,Push
5239-0814-HTLY,7/5/17,Push
5241-3673-BMXX,9/6/17,Organic Search
5243-7376-UQCO,7/10/17,Organic Search
5244-1570-LILS,10/23/17,Organic Search
5245-3751-UVCI,12/19/17,Email
5251-4550-IVKM,10/13/17,Organic Search
5262-3795-COIG,8/28/17,Organic Search
5277-1152-GFQW,11/21/17,Organic Search
5277-7456-RQFU,12/7/17,Organic Search
5277-8532-FEVX,8/5/17,Organic Search
5278-7320-PZMW,8/24/17,Direct Load
5284-6623-JXOW,8/17/17,Email
5289-4551-PRBV,12/7/17,Email
5292-9565-FBKE,8/11/17,Organic Search
5303-0667-SRXD,9/2/17,Email
5307-6768-ZEUH,9/25/17,Organic Search
5308-5049-QIZA,10/23/17,Email
5309-6905-LHFT,12/5/17,Email
5320-7505-OQCT,10/4/17,Direct Load
5323-8845-KSUL,7/6/17,Organic Search
5327-2256-SEEI,11/13/17,Email
5327-9857-TSDA,11/19/17,Email
5329-5225-BWZH,12/27/17,Push
5337-2419-ITMA,8/24/17,Email
5338-8845-IIJZ,12/5/17,Organic Search
5340-5422-XOZY,8/10/17,Email
5343-6951-PTFR,11/19/17,Direct Load
5351-0594-GJTN,8/31/17,Email
5357-5518-BDLQ,7/26/17,Organic Search
5377-6132-NMZE,12/31/17,Organic Search
5399-2187-WNLN,7/20/17,Display
5404-5500-XUXI,8/28/17,Email
5405-5330-CIWT,11/26/17,Email
5406-3809-DSOX,12/8/17,Direct Load
5408-6399-JVNH,8/8/17,Organic Search
5412-8100-SHCP,11/28/17,Direct Load
5413-7749-KXBK,10/8/17,Direct Load
5414-3383-TROZ,12/16/17,Email
5431-2204-MRJP,8/30/17,Push
5436-4179-STQZ,12/7/17,Email
5451-1070-SHUB,12/14/17,Organic Search
5451-5291-RAUT,8/30/17,Email
5459-7132-ZPDJ,10/18/17,Email
5461-6037-ZCJN,7/24/17,Organic Search
5462-0581-SEDU,9/4/17,Paid Social
5465-8091-RCPM,11/23/17,Email
5478-6829-QNIQ,12/27/17,Direct Load
5500-9995-HAGI,12/14/17,Push
5517-6342-OVTK,9/6/17,Email
5521-6200-ITAZ,9/23/17,Paid Social
5525-0306-NEXO,11/13/17,Email
5550-6883-RKZB,8/10/17,Direct Load
5554-9745-BOGI,10/21/17,Organic Search
5557-9265-MLVR,7/6/17,Push
5565-1582-XBYE,11/28/17,Email
5570-9785-CZNC,12/27/17,Organic Search
5576-6060-AEXX,8/9/17,Push
5589-2958-ZSTW,10/23/17,Email
5591-0529-DJTG,8/13/17,Direct Load
5603-1709-VYJC,8/30/17,Organic Search
5613-0495-TWBK,7/10/17,Organic Search
5615-9852-NLIX,12/7/17,Push
5626-5739-FCBN,7/12/17,Paid Social
5638-3114-OGCQ,8/14/17,Push
5640-7476-JEPQ,9/25/17,Organic Search
5668-3971-RLKY,10/31/17,Paid Social
5671-1431-HTIV,12/19/17,Direct Load
5682-6821-PVAZ,7/20/17,Organic Search
5697-9312-SHSL,8/14/17,Email
5699-6062-LOJG,8/29/17,Push
5700-8711-XMQQ,11/2/17,Organic Search
5707-8280-AKEZ,10/11/17,Paid Social
5712-8287-TLAS,7/6/17,Organic Search
5720-7195-ESNB,11/26/17,Organic Search
5721-1781-FLEC,11/12/17,Email
5739-4273-VOML,11/24/17,Push
5748-0405-QGBL,7/29/17,Email
5753-3790-JMNL,11/8/17,Push
5760-3010-PUVZ,9/3/17,Organic Search
5766-8294-LAXJ,12/21/17,Direct Load
5770-7330-GTNH,10/25/17,Push
5785-0931-KQOC,12/12/17,Push
5787-3109-ABAM,7/3/17,Organic Search
5799-5004-GICA,9/11/17,Paid Social
5804-1908-OTVM,11/25/17,Push
5806-1720-GTUS,8/19/17,Email
5814-8152-LQBU,12/30/17,Email
5816-5887-CEQD,8/1/17,Organic Search
5818-4344-RUFF,10/16/17,Organic Search
5823-6513-JRCL,11/1/17,Push
5831-5460-VFSS,11/21/17,Email
5837-3181-HNAG,10/13/17,Organic Search
5838-7609-IIPZ,10/5/17,Organic Search
5849-5922-JRKN,8/16/17,Direct Load
5862-4341-JDDW,12/9/17,Direct Load
5863-1197-KTUZ,11/16/17,Organic Search
5863-4892-NQKC,10/18/17,Push
5879-3418-WZVF,10/10/17,Push
5886-5989-DCUZ,12/26/17,Email
5890-1442-EFHH,7/31/17,Push
5893-3562-RUVM,7/7/17,Organic Search
5895-7146-MDPO,8/17/17,Direct Load
5904-2169-YXZM,11/28/17,Organic Search
5911-7665-WPNV,11/20/17,Email
5914-7099-XATD,7/17/17,Email
5917-1993-YCGK,7/18/17,Push
5918-1155-ZAGT,10/16/17,Organic Search
5918-7643-IWZR,11/4/17,Push
5920-6508-RXEH,11/11/17,Organic Search
5923-5449-YLMF,10/21/17,Organic Search
5929-9601-SRIU,11/28/17,Organic Search
5930-5846-UILE,8/26/17,Push
5933-4153-LRDG,11/10/17,Push
5934-0138-EAXC,12/27/17,Organic Search
5944-6621-ZNCL,11/30/17,Organic Search
5948-1199-KPKV,11/29/17,Paid Social
5963-0325-ZKWL,11/30/17,Organic Search
5971-9957-JPFT,12/22/17,Organic Search
5996-9194-SFRV,8/3/17,Organic Search
5997-3186-LJLI,11/10/17,Email
6008-0072-QOBX,11/10/17,Organic Search
6009-2383-FPPA,11/11/17,Email
6012-1595-LTXP,7/2/17,Push
6015-7191-YGVZ,12/31/17,Organic Search
6017-7022-IIVO,12/9/17,Email
6036-2362-KJDM,9/22/17,Email
6043-0224-QIAQ,9/29/17,Paid Social
6043-9753-HTKG,8/15/17,Organic Search
6049-4452-NEUT,10/31/17,Organic Search
6052-4170-UTEG,9/12/17,Push
6054-5593-DTMD,9/25/17,Push
6060-6807-UEOG,7/15/17,Push
6074-6570-QATO,12/24/17,Email
6075-4436-NYTJ,11/4/17,Push
6076-9035-ZKNL,11/8/17,Email
6077-8100-CSTK,10/20/17,Direct Load
6078-2946-GUXA,12/28/17,Email
6080-9732-WUEQ,7/21/17,Push
6083-0091-QQRY,8/2/17,Organic Search
6087-7360-CJSG,9/4/17,Organic Search
6094-7838-BXPP,11/3/17,Email
6098-6696-FSSD,11/30/17,Email
6099-7088-VGBL,10/30/17,Organic Search
6104-6120-XDWS,8/29/17,Email
6115-9214-VJFA,7/26/17,Email
6116-2844-BUWD,12/30/17,Email
6128-1880-VILI,10/29/17,Push
6129-5796-SMCL,7/28/17,Organic Search
6131-3813-QGLT,8/12/17,Organic Search
6149-4188-FSFJ,12/29/17,Email
6159-7121-TVGI,11/13/17,Email
6165-4605-RUYD,11/12/17,Push
6176-1351-LBME,10/2/17,Direct Load
6177-3415-AHXV,8/24/17,Direct Load
6187-9399-XCNU,9/24/17,Organic Search
6188-6007-RMMM,11/26/17,Organic Search
6202-6050-GBOX,8/25/17,Paid Social
6212-4975-HXVY,7/31/17,Paid Social
6213-7422-ZPRE,12/28/17,Paid Social
6216-5044-YGKB,7/27/17,Organic Search
6217-5568-XTIB,7/24/17,Push
6225-6266-UMJL,11/7/17,Organic Search
6228-0266-KBJE,11/15/17,Direct Load
6229-8183-XDKU,12/31/17,Direct Load
6230-6625-OSLL,11/29/17,Direct Load
6242-1784-QCRU,10/29/17,Email
6253-7939-BWJP,10/1/17,Organic Search
6266-1837-ORLO,7/6/17,Paid Social
6274-5060-VBSK,7/14/17,Direct Load
6285-1460-COQV,8/27/17,Direct Load
6301-6192-YUHU,11/29/17,Direct Load
6307-4675-LCDJ,8/10/17,Paid Social
6310-1214-TQGW,7/7/17,Organic Search
6310-4017-OEMW,10/29/17,Organic Search
6311-8969-LYTY,12/5/17,Direct Load
6313-0483-SLAP,10/15/17,Email
6317-1876-NABC,11/28/17,Organic Search
6318-5309-EGZN,11/27/17,Paid Social
6344-7918-KCSU,10/17/17,Email
6355-1504-DHFX,12/11/17,Email
6357-9168-GVAE,10/20/17,Paid Social
6362-9671-UZSM,7/23/17,Organic Search
6363-8231-IVJP,7/11/17,Email
6367-4778-PSEU,10/24/17,Organic Search
6370-2119-HASZ,12/12/17,Organic Search
6370-3532-FNDB,12/15/17,Email
6371-3403-RPSO,7/15/17,Email
6374-0057-BVMD,8/3/17,Email
6375-6150-CDDR,8/28/17,Direct Load
6375-8401-RCQM,11/30/17,Push
6384-7548-AMNJ,11/29/17,Email
6387-6768-TJXA,7/7/17,Organic Search
6392-1694-FDNR,7/21/17,Email
6401-1612-UEHQ,7/12/17,Push
6406-6994-OYYD,10/29/17,Organic Search
6408-1093-SWPY,8/3/17,Paid Social
6410-4017-CKOJ,7/23/17,Organic Search
6410-4044-MCVF,11/24/17,Push
6410-5979-ISHW,11/29/17,Direct Load
6414-0790-FWOO,10/25/17,Organic Search
6415-2499-XCUZ,7/22/17,Paid Social
6422-4853-JVJX,7/2/17,Organic Search
6425-0112-ILOJ,12/21/17,Paid Social
6425-4808-QWON,10/21/17,Email
6428-9389-GQHE,11/6/17,Email
6430-6485-PFED,9/18/17,Email
6454-1015-QHQI,12/19/17,Direct Load
6457-1012-CIEA,9/24/17,Organic Search
6461-6886-XDCN,8/29/17,Push
6467-6643-IKDA,10/17/17,Email
6476-3853-ZHPM,10/1/17,Push
6481-1899-BDPE,9/3/17,Direct Load
6482-8086-ZBVH,12/14/17,Push
6485-5781-UOEN,7/29/17,Email
6490-3797-LTGG,11/20/17,Organic Search
6509-9559-OQGV,12/28/17,Organic Search
6510-1071-VFML,8/29/17,Push
6510-1289-RURP,12/30/17,Paid Social
6514-7150-PMGN,8/29/17,Paid Social
6539-3921-PZXZ,11/15/17,Email
6549-9744-UZCG,10/9/17,Email
6556-6787-JWTZ,10/14/17,Email
6556-8959-ORXU,11/5/17,Organic Search
6558-0903-IIXW,9/16/17,Organic Search
6562-6462-SZFB,7/22/17,Organic Search
6598-7796-TSCR,9/11/17,Push
6618-8034-UQLP,12/13/17,Email
6633-6638-OEWU,10/18/17,Direct Load
6642-5482-MCMZ,11/23/17,Paid Social
6642-9643-HMXC,12/16/17,Email
6645-5249-AOHC,11/24/17,Direct Load
6649-2338-CWDE,11/9/17,Email
6660-5431-UIJL,12/11/17,Organic Search
6674-2566-EPPV,11/27/17,Push
6676-2263-EIMY,10/13/17,Organic Search
6697-6051-ZRBZ,9/9/17,Organic Search
6698-3416-LKVA,12/22/17,Organic Search
6700-2736-XHHP,12/15/17,Push
6701-5847-MSZZ,7/26/17,Direct Load
6732-6126-TJUL,11/25/17,Push
6743-2229-CLGY,12/29/17,Direct Load
6745-6320-BPLS,11/5/17,Paid Social
6755-9429-MPOL,11/2/17,Paid Social
6764-7679-CLZV,7/26/17,Paid Social
6788-2744-KORL,7/30/17,Push
6793-4810-KTEZ,8/12/17,Organic Search
6803-0667-ESJS,7/7/17,Display
6803-6673-USPV,10/9/17,Email
6804-3659-YEMF,11/26/17,Direct Load
6806-1042-RHGV,10/12/17,Push
6823-9060-DSTM,8/1/17,Email
6828-7852-MIYD,12/23/17,Paid Social
6829-3001-RONQ,11/17/17,Paid Social
6831-3647-TQRH,11/18/17,Push
6835-3447-TQPR,10/9/17,Paid Social
6850-0773-NZXF,8/3/17,Email
6860-1301-ADNL,7/4/17,Paid Social
6867-5404-SYCO,10/17/17,Email
6881-4479-XQJN,8/9/17,Paid Social
6886-4222-TRHR,11/11/17,Email
6886-7763-SPEX,11/20/17,Organic Search
6888-4611-CWBJ,9/25/17,Organic Search
6889-6893-GHAZ,10/30/17,Email
6890-3359-JJHY,8/29/17,Paid Social
6894-1839-STVD,7/3/17,Direct Load
6907-5913-UTAP,11/21/17,Email
6910-3163-ZMTP,7/1/17,Paid Social
6915-6673-HQAD,7/13/17,Direct Load
6918-3345-IZBS,11/23/17,Organic Search
6930-4937-NBTJ,12/6/17,Push
6933-9575-OIPI,10/4/17,Email
6944-5857-ALHZ,11/25/17,Organic Search
6945-2266-TCTD,8/11/17,Direct Load
6948-3773-NRTU,7/27/17,Organic Search
6952-1703-LVYN,11/27/17,Paid Social
6952-2507-YPHI,12/14/17,Organic Search
6953-5326-HVWZ,8/28/17,Push
6955-8055-MITK,10/10/17,Direct Load
6956-3719-WZAP,7/31/17,Email
6957-4272-TEEJ,11/25/17,Email
6960-4199-CJLR,12/8/17,Push
6976-1677-FLTS,9/12/17,Organic Search
6978-7246-LHNU,7/16/17,Email
6980-1193-HUVZ,9/1/17,Push
7001-4506-VTFA,10/6/17,Email
7002-5468-AUOI,12/13/17,Paid Social
7013-6806-OIKE,7/5/17,Paid Social
7017-2026-DHKB,12/29/17,Email
7018-0024-TEHY,12/30/17,Push
7025-5785-ITHU,7/9/17,Organic Search
7029-9726-IQOE,10/16/17,Push
7036-6326-WRKN,9/23/17,Email
7049-4193-EYKD,7/11/17,Direct Load
7059-3140-UEKO,8/10/17,Email
7065-4905-SPQK,10/26/17,Email
7078-9938-NXRD,11/30/17,Email
7083-5677-YFVO,7/23/17,Push
7095-9213-BVZB,12/24/17,Direct Load
7096-8075-COTZ,10/9/17,Email
7102-5379-RFZR,7/3/17,Push
7118-2391-EDTU,10/22/17,Paid Social
7119-5003-MSVK,10/6/17,Organic Search
7130-6974-EAGQ,11/7/17,Email
7130-7355-RGAW,11/23/17,Email
7134-7191-UYVO,8/16/17,Email
7141-0264-QNBM,12/15/17,Paid Social
7144-9134-IVBV,9/13/17,Organic Search
7145-4144-IALN,10/18/17,Organic Search
7150-0005-XLXN,9/17/17,Organic Search
7154-5714-LDSR,8/10/17,Push
7161-6540-PJZU,9/4/17,Push
7172-1294-JJFI,10/15/17,Email
7172-5755-YIPC,8/9/17,Email
7180-0104-PUJZ,11/5/17,Paid Social
7186-1214-QKTV,9/11/17,Organic Search
7190-7396-WHDF,10/25/17,Push
7194-9908-PFRX,10/20/17,Email
7196-9229-SVNV,9/20/17,Push
7204-4818-BQAV,12/14/17,Direct Load
7208-4490-TQLT,7/15/17,Paid Social
7216-3691-WRVC,11/24/17,Paid Social
7238-4394-LIHM,12/20/17,Organic Search
7238-4778-ZQCD,8/6/17,Organic Search
7240-0319-HQJY,10/26/17,Organic Search
7260-7987-YKIX,12/11/17,Display
7272-0650-PZRL,8/8/17,Push
7273-4286-CPUZ,7/3/17,Email
7280-1238-MZKL,9/16/17,Push
7290-3379-PNFG,11/22/17,Paid Social
7291-1341-AMPT,7/30/17,Direct Load
7294-8640-OUML,9/22/17,Email
7306-9263-BLWQ,10/25/17,Organic Search
7316-4705-VVPN,8/17/17,Email
7325-3546-AWPL,11/18/17,Organic Search
7331-1834-FDAU,7/24/17,Paid Social
7333-0638-NOYQ,9/23/17,Email
7342-8453-UYXA,7/26/17,Organic Search
7345-5482-RUYF,10/26/17,Organic Search
7350-1618-NKFZ,9/11/17,Paid Social
7354-5230-TKWP,11/29/17,Email
7356-8158-IFPM,9/24/17,Email
7369-0805-WKXO,9/21/17,Direct Load
7370-2480-OCBO,7/16/17,Organic Search
7372-7395-EWWN,10/6/17,Email
7374-2774-PWEC,8/13/17,Email
7377-9850-LDOA,11/27/17,Organic Search
7380-7017-YAAI,9/30/17,Organic Search
7381-0240-KRLV,10/8/17,Organic Search
7386-4342-VLIX,9/10/17,Organic Search
7388-2369-LOIB,7/31/17,Organic Search
7391-7353-WIOD,10/29/17,Direct Load
7396-3108-RSJK,7/12/17,Direct Load
7400-9394-ADYA,7/29/17,Direct Load
7419-4425-CIGY,11/17/17,Direct Load
7454-2819-TWMO,10/5/17,Paid Social
7486-8134-VECU,7/20/17,Email
7494-5877-GBJF,8/12/17,Paid Social
7502-9544-PNEE,12/12/17,Organic Search
7518-8197-QCTQ,8/7/17,Push
7520-5148-GNVP,10/29/17,Push
7522-5296-WLQB,11/24/17,Organic Search
7538-7648-IPUR,7/23/17,Paid Social
7551-3180-ACJN,11/17/17,Push
7555-4775-VATN,10/27/17,Push
7564-1424-AZOM,11/11/17,Email
7565-1808-KMQK,12/31/17,Direct Load
7577-3396-PEMN,11/17/17,Push
7584-8491-HEVC,11/11/17,Paid Social
7589-3253-PEYF,9/12/17,Organic Search
7590-2647-UQLK,8/15/17,Paid Social
7625-5826-JLHP,11/11/17,Paid Social
7635-0664-XNWG,9/20/17,Push
7642-9865-NRMT,11/21/17,Organic Search
7644-9614-ZMOS,10/25/17,Paid Social
7651-4231-GVOI,8/30/17,Direct Load
7652-0419-XVAH,11/15/17,Organic Search
7655-7785-RKQS,10/2/17,Paid Social
7662-3072-MRUZ,7/16/17,Email
7666-1032-INJZ,11/26/17,Email
7669-8437-MHVU,7/15/17,Organic Search
7671-3213-XKMK,10/30/17,Paid Social
7673-6080-UNZJ,12/22/17,Push
7676-2127-PCYC,9/22/17,Push
7692-3180-RFAE,11/13/17,Email
7712-8491-DNJO,12/3/17,Organic Search
7726-1352-VVIC,10/14/17,Organic Search
7729-1407-AOVT,11/30/17,Organic Search
7733-0108-ZEBW,8/1/17,Email
7735-8382-ZOMO,12/21/17,Organic Search
7736-0787-PUHV,8/12/17,Email
7748-2672-VNGJ,11/26/17,Direct Load
7754-7521-AGOZ,9/15/17,Organic Search
7760-1553-EJLX,7/21/17,Organic Search
7761-1674-VPSM,12/27/17,Push
7762-4962-AYON,12/11/17,Organic Search
7763-4484-OHXV,9/11/17,Organic Search
7779-5222-XVLH,10/12/17,Organic Search
7781-7505-OJAS,12/11/17,Organic Search
7786-3904-RTJX,9/19/17,Email
7789-4987-WIAB,8/11/17,Email
7792-6505-YWBV,12/6/17,Email
7805-1951-VRLO,7/24/17,Organic Search
7839-1874-JFRB,8/1/17,Email
7849-1704-ZFYD,9/25/17,Organic Search
7853-4833-UJQM,7/31/17,Organic Search
7854-8369-GIXD,11/25/17,Paid Social
7855-1171-SZPU,7/26/17,Organic Search
7857-7877-SSMM,9/11/17,Organic Search
7864-7192-RPVG,7/22/17,Push
7869-9842-QHAH,7/9/17,Direct Load
7876-8936-OYLT,12/19/17,Email
7878-0626-NFFJ,7/27/17,Organic Search
7882-2505-UZMZ,10/9/17,Paid Social
7887-1849-DRAX,12/15/17,Direct Load
7887-9603-PNEP,9/25/17,Direct Load
7895-2652-DQPK,9/9/17,Paid Social
7900-1569-EUBD,12/28/17,Direct Load
7902-4097-LPNP,11/22/17,Direct Load
7903-9125-DDUY,12/9/17,Push
7906-4935-ZFOZ,8/19/17,Push
7908-9488-UABN,12/17/17,Push
7915-3206-HSEE,12/1/17,Direct Load
7917-1464-DRSW,8/9/17,Direct Load
7919-1307-CIVZ,12/18/17,Push
7919-1494-DKJF,12/18/17,Paid Social
7921-0346-SNRC,8/10/17,Organic Search
7923-2719-FUEH,9/7/17,Direct Load
7923-3955-CXUR,12/12/17,Direct Load
7924-6066-JFVN,12/30/17,Organic Search
7927-8701-YXPI,10/27/17,Email
7934-9221-BCBY,7/7/17,Organic Search
7939-3448-LTGV,7/10/17,Email
7956-8775-ECDX,10/15/17,Email
7957-5028-PDYI,7/14/17,Email
7959-7832-GCDP,10/11/17,Organic Search
7964-3239-UKKO,7/20/17,Direct Load
7965-2800-NDXS,12/15/17,Paid Social
7969-5000-VMIF,7/2/17,Direct Load
7974-1611-TCXH,12/25/17,Email
7977-2898-JSBN,8/26/17,Email
7982-9117-ZOOB,8/10/17,Email
8002-0669-XKPW,10/1/17,Organic Search
8014-1217-ORNK,12/19/17,Organic Search
8027-9739-FBCD,11/4/17,Push
8033-3940-KAIK,10/8/17,Email
8034-1030-EPLM,8/3/17,Paid Social
8038-8555-AUGZ,10/12/17,Push
8041-3242-SUBT,7/18/17,Paid Social
8042-9796-KBPN,9/19/17,Organic Search
8048-8058-ARFB,10/17/17,Email
8053-7684-WDYC,10/23/17,Paid Social
8056-8283-EQVB,8/6/17,Email
8059-1047-RFMD,11/21/17,Push
8070-3940-MEDP,10/12/17,Email
8083-1356-UTWS,7/16/17,Organic Search
8089-0892-QNSB,9/29/17,Organic Search
8096-1337-YOVZ,11/27/17,Direct Load
8097-7251-QOMZ,9/14/17,Organic Search
8104-9022-FTPJ,9/20/17,Direct Load
8105-0804-BTGG,11/5/17,Organic Search
8112-2319-LIPK,8/24/17,Email
8120-3271-SQDD,9/7/17,Organic Search
8121-7709-WMRL,8/18/17,Email
8134-0560-ZSIZ,11/19/17,Direct Load
8134-3032-SAWI,7/5/17,Organic Search
8166-2110-XLXY,10/9/17,Push
8166-2809-VOBO,11/12/17,Direct Load
8172-9147-WMVZ,12/6/17,Push
8175-8802-CBJE,7/19/17,Paid Social
8179-7585-TZMG,10/7/17,Organic Search
8198-6547-HSRS,11/5/17,Organic Search
8202-3608-UUIE,12/1/17,Email
8211-9326-VYNG,9/4/17,Push
8226-3830-YASL,8/7/17,Organic Search
8227-5911-KZJA,11/13/17,Direct Load
8231-8040-NHBN,12/2/17,Email
8243-9061-NIEM,11/17/17,Push
8259-2930-EWRI,12/12/17,Push
8273-6178-TLWA,9/14/17,Paid Social
8282-5635-YFLS,10/18/17,Direct Load
8288-4556-YHOM,10/8/17,Push
8292-1090-EQSC,7/23/17,Email
8298-7426-FEFU,10/25/17,Email
8301-2227-ODAG,11/20/17,Paid Social
8316-1712-NZZS,12/17/17,Organic Search
8319-3282-OJCF,12/27/17,Organic Search
8320-3688-TWGM,10/5/17,Organic Search
